5.188639991499999269e+02,7.292636134999972910e+02
3.255703498749999198e+02,2.161105779480001274e+02
3.117796382400004518e+02,9.753555816620031749e+01
3.050871672999997486e+02,6.851149548825009106e+01
3.003009386999998469e+02,7.368717770999998606e+01
2.990075206000002481e+02,4.406008291999997084e+01
3.239368839999998499e+02,2.181779625000003975e+01
3.126818277000005537e+02,1.653395582999998936e+01
3.042351110999998127e+02,1.148010497900001070e+01
3.123952753999992638e+02,4.225505771999999993e+00
2.987415964499995198e+02,5.605937240500023400e+00
2.947468226000011100e+02,4.380797923000005589e+00
2.953529558000008706e+02,4.771956213299989535e+00
