3.035305838832234870e-02,6.970812569486063703e-02
2.024978446310745847e-02,1.959320106553684784e-02
1.889567554889021520e-02,8.958657426434752172e-03
1.795578013397319123e-02,6.168032598405311789e-03
1.734204509098185437e-02,6.898541045790837489e-03
1.744886118776244749e-02,4.303278640271929883e-03
1.845195332933409829e-02,2.418471563687257624e-03
1.825988136372726570e-02,1.477586544691057583e-03
1.744965440911818225e-02,1.312962734253145681e-03
1.715849398120379912e-02,9.656892091581661995e-04
1.731544457108574395e-02,7.109663025394932908e-04
1.715409878024396623e-02,5.080967743451298823e-04
1.744352827434512976e-02,2.118999116776647696e-04
