7.282385313333332988e+02,1.012125982666666346e+03
4.518901299222211492e+02,2.140242782547778120e+02
4.263133457111121629e+02,1.178405602996669188e+02
4.169162358111124149e+02,6.882315004411118764e+01
4.100121918666683314e+02,1.038735771333332849e+02
4.094909110666669108e+02,6.802571837666663157e+01
4.224939102333323717e+02,3.909300078666664291e+01
4.238671455333324616e+02,2.218876939333335230e+01
4.094659410000011235e+02,1.877049651000001873e+01
4.075646277666655237e+02,1.433773735433333840e+01
4.057936469000009083e+02,1.120369437900001408e+01
4.069474729666665098e+02,7.018499172333329206e+00
