2,1,0.00436099,0.00874357
2,2,0.00332949,0.00428372
2,4,0.00264997,0.00222287
2,8,0.00249604,0.00121601
2,16,0.00244782,0.000671057
2,32,0.00238603,0.000219349
2,64,0.00239025,0.000241973
2,128,0.00232504,0.000119822
2,256,0.00234931,7.35614e-05
2,512,0.00232566,6.17057e-05
2,1024,0.00237397,2.69283e-05
2,2048,0.00232233,2.34786e-05
2,4096,0.00235081,6.84336e-06
