1.204871412050920521e+00,1.291036963718365627e+00
9.862210194592657686e-01,3.799413629320453900e-01
9.386693035392918993e-01,2.171389634000821245e-01
9.253982056541041334e-01,1.400841288342142277e-01
9.837941718322992246e-01,1.532256674398454754e-01
9.358949136172763916e-01,9.873086939612088497e-02
8.896457150236620759e-01,7.168818993534623041e-02
8.897038238685577305e-01,5.179162388855555743e-02
8.839650137305882227e-01,4.612359817303191695e-02
9.187404555755533941e-01,9.663272728920870025e-02
9.165265163967191153e-01,8.918069736186096108e-02
9.149254791375062146e-01,7.655869069179478681e-02
9.350338746584000438e-01,7.947350066240084498e-02
