6.025561931666653436e+03,6.456475855555546332e+03
4.932091318315788158e+03,1.900086756023159069e+03
4.694285186999998587e+03,1.085911955963810669e+03
4.627916426476174820e+03,7.005607282999053496e+02
4.919954653333328679e+03,7.662815628666671728e+02
4.680410462999999254e+03,4.937530778500005226e+02
4.449118220833333908e+03,3.585126378666665232e+02
4.449408823166657385e+03,2.590099110666663478e+02
4.420709033666671530e+03,2.306641144633326235e+02
4.594621018333342363e+03,4.832602691733326878e+02
4.583549108499992144e+03,4.459926675066666348e+02
4.575542321166668444e+03,3.828700121496657403e+02
4.676104407166658348e+03,3.974469768126666054e+02
