6.047186432713475002e-01,1.149787277211223646e+00
4.913068102379520297e-01,2.379406626414725390e-01
4.784784398009285233e-01,1.385547451647450301e-01
4.732441938945540771e-01,8.450567048270346548e-02
4.755891764980329506e-01,1.138040487569151188e-01
4.666616935946141242e-01,7.276338960207975881e-02
4.654127562487508363e-01,5.115555934146509554e-02
4.649673922548820948e-01,3.670688376391402497e-02
4.626312684129845754e-01,2.820610034193169607e-02
4.655661277744429505e-01,2.908891879157498792e-02
4.663065154302479254e-01,2.416902874891695488e-02
4.667552038925553148e-01,2.017064811344390987e-02
4.643937138572281631e-01,1.845635627981072682e-02
