2.948148944211148332e-03,6.534052552489510134e-03
2.211207600079986325e-03,1.479549804891018778e-03
2.136749235152970734e-03,9.824746514697064136e-04
2.319135575884826318e-03,4.923473586582690666e-04
2.064699496100775179e-03,5.673736402719473625e-04
2.033787368526295859e-03,3.682825716856630511e-04
2.042103925214953670e-03,2.219745784843035633e-04
2.032489516096780933e-03,1.550487049190163306e-04
2.022169128174368998e-03,1.272879433513301193e-04
2.026445884823043376e-03,1.036541861927612219e-04
2.012505086982612022e-03,8.617030013997214436e-05
2.031782291541696372e-03,5.229927820435907436e-05
2.016900655868826987e-03,1.026933103879224641e-04
