1.493498152000000800e+00,1.856920016000009710e+01
1.117482240000001736e+00,9.623507650000018288e+00
1.057534768999999431e+00,4.951748689999989850e+00
1.079068974999995767e+00,2.649142412000008218e+00
9.225917340000009403e-01,1.567517743999996549e+00
8.981196719999990918e-01,1.010462748999998883e+00
8.928310269999991666e-01,9.487322350000023663e-01
9.161104669999973193e-01,4.958293868000000493e-01
9.328663089999978952e-01,3.579416774999993334e-01
8.791390040000000017e-01,2.590659275000001815e-01
