1,60.5771
2,61.2214
3,61.5229
4,61.46
5,61.4557
6,64.2914
7,64.4943
8,63.0114
9,61.5971
10,61.5971
11,62.2971
12,63.04
13,63.0343
14,62.6886
15,62.6257
16,63.91
17,62.7586
18,63.2829
19,63.3086
20,63.31
21,63.2329
22,64.14
23,64.74
24,65.8643
25,71.6829
26,72.0771
27,69.9386
28,70.9057
29,71.2486
30,69.5757
31,69.5386
32,69.1057
33,69.2929
34,69.2257
35,69.1614
36,68.45
37,68.4629
38,69.6614
39,69.9943
40,70.1029
41,69.8857
42,69.7529
43,70.4371
44,70.3214
45,70.2243
46,70.4343
47,70.3486
48,70.2586
49,69.8886
50,69.67
51,70.4043
52,73.6457
53,74.1186
54,70.2771
55,74.3171
56,74.8586
57,74.88
58,74.9
59,71.8443
60,72.69
61,72.57
62,72.5614
63,73.2043
64,71.7486
65,72.9114
66,71.7129
67,71.3629
68,74.3686
69,74.3557
70,71.9143
71,71.1343
72,70.4186
73,74.3229
74,73.1214
75,76.3843
76,72.5157
77,75.6014
78,75.4714
79,75.5043
80,75.8286
81,77.03
82,75.8071
83,76.06
84,75.8871
85,75.8714
86,76.4314
87,76.5457
88,77.5786
89,76.5971
90,77.6129
91,77.9429
92,76.39
93,76.4814
94,77.5914
95,77.6543
96,75.4771
97,77.9029
98,75.3514
99,77.7629
100,75.4657
101,75.51
102,75.7071
103,76.8629
104,78.7214
105,75.57
106,78.7143
107,76.6229
108,76.5971
109,77.4429
110,77.0186
111,77.5271
112,77.41
113,75.0286
114,75.4386
115,79.6414
116,76.6686
117,76.32
118,78.8729
119,75.8786
120,78.2986
121,78.38
122,78.0471
123,77.5214
124,77.7986
125,79.3029
126,79.3271
127,81.28
128,79.35
129,78.4743
130,79.35
131,79.38
132,80.8614
133,79.1314
134,81.0043
135,77.1
136,79.5314
137,76.7871
138,77.2357
139,76.5929
140,79.5643
141,79.8471
142,79.8043
143,77.2414
144,80.0814
145,80.0414
146,80.0457
147,80.0671
148,79.1414
149,79.8271
150,80.2014
151,79.8229
152,79.39
153,79.8143
154,79.9586
155,79.8029
156,80.2357
157,79.31
158,79.2929
159,77.6586
160,79.2571
161,80.69
162,79.4114
163,79.9957
164,79.6329
165,79.8529
166,80.33
167,80.4
168,80.28
169,80.5529
170,80.0157
171,80.1357
172,81.4729
173,81.5957
174,80.0514
175,80.6843
176,80.6086
177,80.6171
178,79.6586
179,80.4914
180,79.3757
181,79.7743
182,79.34
183,79.6857
184,79.8743
185,81.2729
186,79.8557
187,83.1629
188,80.5371
189,80.0329
190,79.7414
191,79.7429
192,82.09
193,82.3814
194,79.7971
195,79.95
196,79.9957
197,79.9829
198,80.1257
199,80.1843
200,82.7971
201,80.2043
202,80.0257
203,81.5243
204,80.7743
205,81.6929
206,81.6957
207,81.7771
208,81.7857
209,81.5529
210,81.9043
211,81.9014
212,83.2029
213,82.1071
214,82.1686
215,81.2543
216,81.2686
217,82.0671
218,81.5814
219,81.2571
220,81.0343
221,81.5743
222,83.5586
223,81.3471
224,81.41
225,81.48
226,81.3514
227,82.1943
228,81.4357
229,82.3829
230,82.3757
231,82.34
232,82.4357
233,82.41
234,82.4486
235,82.3571
236,82.2271
237,81.5957
238,82.96
239,82.2486
240,82.9071
241,81.8314
242,81.8471
243,81.5614
244,81.56
245,82.4571
246,82.2843
247,82.3243
248,82.4843
249,82.3586
250,81.3457
251,82.0643
252,82.7743
253,82.9757
254,82.51
255,83.4829
256,82.6743
257,82.0957
258,81.9886
259,82.8843
260,82.7143
261,82.1557
262,82.6057
263,83.9414
264,83.6471
265,83.8814
266,83.2643
267,82.8729
268,83.9971
269,83.2471
270,83.24
271,83.31
272,84.0529
273,83.1943
274,83.19
275,83.6286
276,82.3386
277,84.0586
278,83.8771
279,83.1443
280,83.7057
281,83.2286
282,83.6229
283,83.25
284,83.9486
285,83.7371
286,83.9229
287,84.3729
288,84.0114
289,84.1771
290,83.3186
291,84.33
292,83.0914
293,83.0743
294,83.85
295,85.6214
296,84.0786
297,83.0286
298,83.0429
299,85.1043
300,83.84
301,84.2843
302,84.5271
303,84.5914
304,85.36
305,84.44
306,85.2771
307,84.5329
308,83.2571
309,82.9529
310,84.6986
311,83.6957
312,84.0386
313,83.8614
314,84.26
315,85.0214
316,84.64
317,83.7129
318,83.8486
319,84.6286
320,83.8186
321,84.0457
322,84.4257
323,85.0471
324,85.0143
325,85.7914
326,85.7857
327,83.6886
328,84.6286
329,84.5986
330,84.7671
331,84.16
332,84.71
333,84.29
334,84.3586
335,84.6814
336,85.1271
337,83.5871
338,84.49
339,84.9643
340,84.5786
341,85.2671
342,84.0886
343,84.6757
344,84.4743
345,84.0371
346,84.7414
347,84.1771
348,84.36
349,84.9914
350,85.39
351,84.1014
352,85.11
353,84.9786
354,84.5543
355,84.53
356,84.2957
357,84.88
358,84.8086
359,85.1014
360,85.9486
361,84.4243
362,84.9157
363,84.3843
364,85.2514
365,85.1857
366,85.9371
367,84.87
368,84.3157
369,84.8614
370,84.6557
371,84.2729
372,85.69
373,85.12
374,85.4214
375,85.0643
376,84.68
377,85.36
378,85.2686
379,85.5457
380,85.6514
381,84.3129
382,84.7743
383,84.1457
384,84.5357
385,85.0786
386,84.8814
387,85.0257
388,85.7286
389,85.7071
390,85.2257
391,84.8114
392,85.1686
393,84.5614
394,86.0529
395,85.28
396,86.0071
397,85.5457
398,86.3414
399,85.4343
400,85.2057
401,84.9814
402,85.2314
403,85.0471
404,85.1829
405,84.8557
406,84.4943
407,84.7871
408,85.6186
409,85.75
410,85.1957
411,85.84
412,85.3071
413,84.9429
414,85.4086
415,86.0729
416,85.5829
417,85.3943
418,85.3743
419,85.2357
420,85.7243
421,86.1329
422,86.1871
423,85.6129
424,84.7986
425,86.0114
426,85.4371
427,85.5457
428,85.6086
429,85.7857
430,85.6429
431,85.3643
432,85.1186
433,84.0314
434,85.5286
435,86.3343
436,84.0071
437,84.0671
438,85.3243
